"trait","sample_size","rep","rho","p_value","n_intersect"
"width",20,274,0.952836484983315,0,3
"width",20,275,0.97686318131257,0,3
"width",20,276,0.97686318131257,0,2
"width",20,277,0.975973303670745,0,3
"width",20,278,0.969299221357063,0,2
"width",20,279,0.967074527252503,0,2
"width",20,280,0.980422691879866,0,3
"width",20,281,0.962625139043381,0,2
"width",20,282,0.959955506117909,0,2
"width",20,283,0.957285873192436,0,2
"width",20,284,0.959065628476085,0,2
"width",20,285,0.960400444938821,0,2
"width",20,286,0.983537263626251,0,3
"width",20,287,0.975528364849833,0,2
"width",20,288,0.979977753058954,0,3
"width",20,289,0.981312569521691,0,2
"width",20,290,0.948832035595106,0,2
"width",20,291,0.962180200222469,0,3
"width",20,292,0.975528364849833,0,1
"width",20,293,0.971078976640712,0,3
"width",20,294,0.981757508342603,0,3
"width",20,295,0.967519466073415,0,2
"width",20,296,0.969299221357063,0,1
"width",20,297,0.960400444938821,0,2
"width",20,298,0.968854282536151,0,2
"width",20,299,0.963515016685206,0,3
"width",20,300,0.970742024028936,6.89819637594454e-19,2
"width",20,301,0.963515016685206,0,2
"width",20,302,0.985761957730812,0,3
"width",20,303,0.956840934371524,0,2
"width",20,304,0.965739710789766,0,2
"width",20,305,0.982647385984427,0,3
"width",20,306,0.97285873192436,0,2
"width",20,307,0.975083426028921,0,2
"width",20,308,0.969744160177976,0,3
"width",20,309,0.97686318131257,0,2
"width",20,310,0.986206896551724,0,3
"width",20,311,0.957285873192436,0,3
"width",20,312,0.974638487208009,0,3
"width",20,313,0.95817575083426,0,1
"width",20,314,0.97285873192436,0,2
"width",20,315,0.985761957730812,0,2
"width",20,316,0.961735261401557,0,2
"width",20,317,0.971523915461624,0,2
"width",20,318,0.982202447163515,0,3
"width",20,319,0.969299221357063,0,3
"width",20,320,0.952836484983315,0,2
"width",20,321,0.980867630700779,0,3
"width",20,322,0.959065628476085,0,3
"width",20,323,0.962180200222469,0,3
"width",20,324,0.964849833147942,0,3
"width",20,325,0.973303670745272,0,2
"width",20,326,0.980422691879866,0,2
"width",20,327,0.978197997775306,0,2
"width",20,328,0.969299221357063,0,3
"width",20,329,0.975083426028921,0,2
"width",20,330,0.959955506117909,0,2
"width",20,331,0.974193548387097,0,3
"width",20,332,0.959955506117909,0,2
"width",20,333,0.991991101223582,0,3
"width",20,334,0.963070077864294,0,2
"width",20,335,0.985761957730812,0,2
"width",20,336,0.96440489432703,0,3
"width",20,337,0.987986651835373,0,3
"width",20,338,0.976418242491657,0,2
"width",20,339,0.979977753058954,0,3
"width",20,340,0.960845383759733,0,3
"width",20,341,0.946162402669633,0,2
"width",20,342,0.979532814238042,0,3
"width",20,343,0.962180200222469,0,2
"width",20,344,0.944382647385984,4.1709599372301e-09,2
"width",20,345,0.9706340378198,0,2
"width",20,346,0.981757508342603,0,3
"width",20,347,0.969744160177976,0,3
"width",20,348,0.97686318131257,0,2
"width",20,349,0.953726362625139,0,2
"width",20,350,0.9706340378198,0,2
"width",20,351,0.978197997775306,0,3
"width",20,352,0.978642936596218,0,2
"width",20,353,0.959955506117909,0,2
"width",20,354,0.947052280311457,0,2
"width",20,355,0.964849833147942,0,2
"width",20,356,0.975083426028921,0,2
"width",20,357,0.980867630700779,0,3
"width",20,358,0.975973303670745,0,2
"width",20,359,0.971968854282536,0,3
"width",20,360,0.983982202447164,0,3
"width",20,361,0.968854282536151,0,2
"width",20,362,0.973303670745272,0,2
"width",20,363,0.980422691879866,0,2
"width",20,364,0.966629588431591,0,3
"width",20,365,0.966629588431591,0,2
"width",20,366,0.973748609566185,0,2
"width",20,367,0.97686318131257,0,3
"width",20,368,0.963070077864294,0,2
"width",20,369,0.9853170189099,0,3
"width",20,370,0.965294771968854,0,2
"width",20,371,0.984427141268076,0,3
"width",20,372,0.983092324805339,0,3
"width",20,373,0.966184649610679,0,2
"width",20,374,0.945272525027809,8.73241696367794e-10,2
"width",20,375,0.961735261401557,0,2
"width",20,376,0.954171301446051,0,2
"width",20,377,0.973303670745272,0,3
"width",20,378,0.973748609566185,0,3
"width",20,379,0.958620689655172,0,3
"width",20,380,0.972413793103448,0,2
"width",20,381,0.966184649610679,0,2
"width",20,382,0.973748609566185,0,3
"width",20,383,0.963515016685206,0,3
"width",20,384,0.973303670745272,0,3
"width",20,385,0.966184649610679,0,2
"width",20,386,0.967964404894327,0,2
"width",20,387,0.960845383759733,0,2
"width",20,388,0.9706340378198,0,3
"width",20,389,0.968854282536151,0,3
"width",20,390,0.978642936596218,0,3
"width",20,391,0.964849833147942,0,2
"width",20,392,0.958620689655172,0,3
"width",20,393,0.970189098998888,0,2
"width",20,394,0.950166852057842,0,3
"width",20,395,0.974638487208009,0,3
"width",20,396,0.967519466073415,0,3
"width",20,397,0.965294771968854,0,3
"width",20,398,0.975973303670745,0,3
"width",20,399,0.974638487208009,0,3
"width",20,400,0.983537263626251,0,3
"width",20,401,0.961735261401557,0,2
"width",20,402,0.971968854282536,0,2
"width",20,403,0.9559510567297,0,3
"width",20,404,0.978197997775306,0,3
"width",20,405,0.973303670745272,0,3
"width",20,406,0.969299221357063,0,2
"width",20,407,0.977753058954394,0,2
"width",20,408,0.950940043708382,8.4802038699928e-16,3
"width",20,409,0.966184649610679,0,2
"width",20,410,0.979532814238042,0,2
"width",20,411,0.978642936596218,0,2
"width",20,412,0.978197997775306,0,3
"width",20,413,0.971523915461624,0,3
"width",20,414,0.980867630700779,0,2
"width",20,415,0.967964404894327,0,1
"width",20,416,0.982647385984427,0,2
"width",20,417,0.946162402669633,0,3
"width",20,418,0.967964404894327,0,2
"width",20,419,0.964849833147942,0,2
"width",20,420,0.966184649610679,0,3
"width",20,421,0.975973303670745,0,2
"width",20,422,0.949276974416018,0,2
"width",20,423,0.965739710789766,0,3
"width",20,424,0.975973303670745,0,3
"width",20,425,0.9412680756396,1.62601809935249e-08,2
"width",20,426,0.951830020352003,6.59922218978164e-16,3
"width",20,427,0.971968854282536,0,2
"width",20,428,0.955061179087875,0,2
"width",20,429,0.961290322580645,0,2
"width",20,430,0.977308120133482,0,2
"width",20,431,0.959510567296997,0,2
"width",20,432,0.963177222558163,1.64710538190724e-17,2
"width",20,433,0.971523915461624,0,2
"width",20,434,0.983092324805339,0,2
"width",20,435,0.956395995550612,0,2
"width",20,436,0.975973303670745,0,2
"width",20,437,0.97285873192436,0,2
"width",20,438,0.972413793103448,0,2
"width",20,439,0.977753058954394,0,3
"width",20,440,0.959510567296997,0,3
"width",20,441,0.959510567296997,0,3
"width",20,442,0.96873957658079,1.72145779976487e-18,2
"width",20,443,0.965739710789766,0,2
"width",20,444,0.953726362625139,0,2
"width",20,445,0.973303670745272,0,3
"width",20,446,0.963959955506118,0,2
"width",20,447,0.973748609566185,0,3
"width",20,448,0.960845383759733,0,3
"width",20,449,0.971078976640712,0,3
"width",20,450,0.977753058954394,0,3
"width",20,451,0.951946607341491,0,3
"width",20,452,0.961735261401557,0,2
"width",20,453,0.968854282536151,0,2
"width",20,454,0.957730812013348,0,3
"width",20,455,0.987096774193548,0,2
"width",20,456,0.969299221357063,0,3
"width",20,457,0.970189098998888,0,3
"width",20,458,0.931479421579533,5.99524352311953e-08,2
"width",20,459,0.980422691879866,0,2
"width",20,460,0.971078976640712,0,3
"width",20,461,0.968854282536151,0,3
"width",20,462,0.979532814238042,0,3
"width",20,463,0.967627105776265,2.7895684686001e-18,2
"width",20,464,0.978197997775306,0,3
"width",20,465,0.971078976640712,0,2
"width",20,466,0.955506117908787,0,2
"width",20,467,0.966184649610679,0,2
"width",20,468,0.961290322580645,0,3
"width",20,469,0.968854282536151,0,2
"width",20,470,0.963515016685206,0,2
"width",20,471,0.952836484983315,0,3
"width",20,472,0.970189098998888,0,2
"width",20,473,0.979532814238042,0,3
"width",20,474,0.981757508342603,0,2
"width",20,475,0.946162402669633,0,2
"width",20,476,0.967074527252503,0,2
"width",20,477,0.969299221357063,0,3
"width",20,478,0.951501668520578,0,3
"width",20,479,0.977416848856089,1.91464806274234e-20,2
"width",20,480,0.955061179087875,0,2
"width",20,481,0.961290322580645,0,3
"width",20,482,0.9706340378198,0,2
"width",20,483,0.979419296304235,5.28293265511087e-21,2
"width",20,484,0.977308120133482,0,2
"width",20,485,0.942157953281424,1.27186328677839e-08,2
"width",20,486,0.964849833147942,0,1
"width",20,487,0.973856942281607,1.45416422107477e-19,2
"width",20,488,0.965294771968854,0,2
"width",20,489,0.988876529477197,0,2
"width",20,490,0.962625139043381,0,3
"width",20,491,0.975528364849833,0,2
"width",20,492,0.955061179087875,0,2
"width",20,493,0.975528364849833,0,2
"width",20,494,0.943937708565072,5.84571247699583e-09,2
"width",20,495,0.959510567296997,0,2
"width",20,496,0.957285873192436,0,3
"width",20,497,0.966629588431591,0,2
"width",20,498,0.983982202447164,0,2
"width",20,499,0.962180200222469,0,2
"width",20,500,0.974193548387097,0,2
"width",25,1,0.985761957730812,0,3
"width",25,2,0.976418242491657,0,2
"width",25,3,0.9706340378198,0,2
"width",25,4,0.986651835372636,0,2
"width",25,5,0.969299221357063,0,2
"width",25,6,0.984427141268076,0,2
"width",25,7,0.969299221357063,0,2
"width",25,8,0.98754171301446,0,2
"width",25,9,0.977753058954394,0,2
"width",25,10,0.944382647385984,4.1709599372301e-09,2
"width",25,11,0.960400444938821,0,3
"width",25,12,0.985761957730812,0,2
"width",25,13,0.97285873192436,0,3
"width",25,14,0.972413793103448,0,2
"width",25,15,0.980867630700779,0,2
"width",25,16,0.957285873192436,0,3
"width",25,17,0.985761957730812,0,2
"width",25,18,0.973748609566185,0,2
"width",25,19,0.981757508342603,0,3
"width",25,20,0.986651835372636,0,3
"width",25,21,0.958620689655172,0,2
"width",25,22,0.963070077864294,0,2
"width",25,23,0.973748609566185,0,2
"width",25,24,0.973748609566185,0,3
"width",25,25,0.974193548387097,0,3
"width",25,26,0.97686318131257,0,3
"width",25,27,0.984872080088988,0,2
"width",25,28,0.975973303670745,0,2
"width",25,29,0.984872080088988,0,2
"width",25,30,0.9853170189099,0,2
"width",25,31,0.968854282536151,0,2
"width",25,32,0.969299221357063,0,2
"width",25,33,0.982202447163515,0,3
"width",25,34,0.982202447163515,0,2
"width",25,35,0.981757508342603,0,3
"width",25,36,0.97686318131257,0,2
"width",25,37,0.975973303670745,0,2
"width",25,38,0.971523915461624,0,2
"width",25,39,0.97686318131257,0,2
"width",25,40,0.971078976640712,0,3
"width",25,41,0.981757508342603,0,2
"width",25,42,0.972413793103448,0,3
"width",25,43,0.988876529477197,0,3
"width",25,44,0.980422691879866,0,2
"width",25,45,0.983537263626251,0,3
"width",25,46,0.978197997775306,0,3
"width",25,47,0.990211345939933,0,2
"width",25,48,0.965739710789766,0,2
"width",25,49,0.983092324805339,0,2
"width",25,50,0.951946607341491,0,2
"width",25,51,0.971078976640712,0,3
"width",25,52,0.977753058954394,0,3
"width",25,53,0.966184649610679,0,3
"width",25,54,0.967519466073415,0,3
"width",25,55,0.995995550611791,0,3
"width",25,56,0.980422691879866,0,2
"width",25,57,0.975973303670745,0,2
"width",25,58,0.977753058954394,0,3
"width",25,59,0.975083426028921,0,2
"width",25,60,0.973303670745272,0,3
"width",25,61,0.97686318131257,0,2
"width",25,62,0.969299221357063,0,3
"width",25,63,0.961290322580645,0,2
"width",25,64,0.97686318131257,0,2
"width",25,65,0.966184649610679,0,2
"width",25,66,0.968854282536151,0,3
"width",25,67,0.975973303670745,0,2
"width",25,68,0.959510567296997,0,2
"width",25,69,0.982202447163515,0,2
"width",25,70,0.969299221357063,0,2
"width",25,71,0.982647385984427,0,3
"width",25,72,0.975973303670745,0,2
"width",25,73,0.978642936596218,0,2
"width",25,74,0.9559510567297,0,2
"width",25,75,0.97908787541713,0,3
"width",25,76,0.971078976640712,0,2
"width",25,77,0.973748609566185,0,2
"width",25,78,0.971968854282536,0,2
"width",25,79,0.979977753058954,0,2
"width",25,80,0.975973303670745,0,2
"width",25,81,0.975973303670745,0,2
"width",25,82,0.968854282536151,0,2
"width",25,83,0.964849833147942,0,2
"width",25,84,0.969744160177976,0,3
"width",25,85,0.964849833147942,0,3
"width",25,86,0.951056729699666,0,2
"width",25,87,0.981757508342603,0,2
"width",25,88,0.975083426028921,0,2
"width",25,89,0.960284798466396,4.66372628247041e-17,3
"width",25,90,0.960952280949112,3.69374870148067e-17,2
"width",25,91,0.984427141268076,0,3
"width",25,92,0.967519466073415,0,2
"width",25,93,0.97908787541713,0,2
"width",25,94,0.967074527252503,0,3
"width",25,95,0.983092324805339,0,2
"width",25,96,0.978642936596218,0,3
"width",25,97,0.963959955506118,0,2
"width",25,98,0.978642936596218,0,3
"width",25,99,0.980422691879866,0,3
"width",25,100,0.98754171301446,0,3
"width",25,101,0.968854282536151,0,2
"width",25,102,0.969744160177976,0,2
"width",25,103,0.973748609566185,0,3
"width",25,104,0.960845383759733,0,2
"width",25,105,0.960400444938821,0,3
"width",25,106,0.974193548387097,0,3
"width",25,107,0.965739710789766,0,2
"width",25,108,0.983982202447164,0,3
"width",25,109,0.969744160177976,0,2
"width",25,110,0.975083426028921,0,2
"width",25,111,0.979977753058954,0,3
"width",25,112,0.971968854282536,0,2
"width",25,113,0.973748609566185,0,2
"width",25,114,0.977753058954394,0,2
"width",25,115,0.989766407119021,0,3
"width",25,116,0.979532814238042,0,3
"width",25,117,0.959955506117909,0,2
"width",25,118,0.966629588431591,0,3
"width",25,119,0.971078976640712,0,2
"width",25,120,0.971968854282536,0,3
"width",25,121,0.955506117908787,0,2
"width",25,122,0.974301930603418,1.14661351890103e-19,3
"width",25,123,0.98754171301446,0,3
"width",25,124,0.983092324805339,0,3
"width",25,125,0.97686318131257,0,2
"width",25,126,0.975973303670745,0,2
"width",25,127,0.97285873192436,0,2
"width",25,128,0.958620689655172,0,3
"width",25,129,0.964849833147942,0,2
"width",25,130,0.979977753058954,0,3
"width",25,131,0.984427141268076,0,2
"width",25,132,0.982202447163515,0,2
"width",25,133,0.975973303670745,0,3
"width",25,134,0.971078976640712,0,3
"width",25,135,0.961290322580645,0,3
"width",25,136,0.944827586206896,2.51348854290962e-09,2
"width",25,137,0.948832035595106,0,2
"width",25,138,0.977753058954394,0,3
"width",25,139,0.972413793103448,0,2
"width",25,140,0.982647385984427,0,2
"width",25,141,0.972413793103448,0,2
"width",25,142,0.952836484983315,0,2
"width",25,143,0.963622210879973,1.39312359949744e-17,2
"width",25,144,0.979977753058954,0,3
"width",25,145,0.966629588431591,0,2
"width",25,146,0.968854282536151,0,2
"width",25,147,0.984872080088988,0,3
"width",25,148,0.991991101223582,0,3
"width",25,149,0.983982202447164,0,3
"width",25,150,0.974193548387097,0,2
"width",25,151,0.973748609566185,0,3
"width",25,152,0.981757508342603,0,2
"width",25,153,0.978197997775306,0,3
"width",25,154,0.983537263626251,0,2
"width",25,155,0.979977753058954,0,2
"width",25,156,0.979532814238042,0,3
"width",25,157,0.980418359831067,2.64834585261973e-21,2
"width",25,158,0.974638487208009,0,3
"width",25,159,0.974193548387097,0,3
"width",25,160,0.954171301446051,0,2
"width",25,161,0.978197997775306,0,2
"width",25,162,0.975083426028921,0,3
"width",25,163,0.974638487208009,0,2
"width",25,164,0.987986651835373,0,3
"width",25,165,0.977308120133482,0,2
"width",25,166,0.983537263626251,0,3
"width",25,167,0.978642936596218,0,2
"width",25,168,0.979532814238042,0,3
"width",25,169,0.981312569521691,0,2
"width",25,170,0.980867630700779,0,3
"width",25,171,0.963070077864294,0,2
"width",25,172,0.983092324805339,0,2
"width",25,173,0.983537263626251,0,2
"width",25,174,0.981757508342603,0,3
"width",25,175,0.982202447163515,0,2
"width",25,176,0.973303670745272,0,3
"width",25,177,0.976418242491657,0,3
"width",25,178,0.971523915461624,0,2
"width",25,179,0.982647385984427,0,3
"width",25,180,0.978197997775306,0,2
"width",25,181,0.977753058954394,0,2
"width",25,182,0.938598442714127,2.73099447010653e-08,2
"width",25,183,0.973303670745272,0,3
"width",25,184,0.967519466073415,0,2
"width",25,185,0.93726362625139,3.30762150096034e-08,2
"width",25,186,0.979864284626045,3.90080222812473e-21,3
"width",25,187,0.975973303670745,0,3
"width",25,188,0.959510567296997,0,2
"width",25,189,0.975528364849833,0,3
"width",25,190,0.981757508342603,0,2
"width",25,191,0.979532814238042,0,2
"width",25,192,0.980867630700779,0,3
"width",25,193,0.984427141268076,0,2
"width",25,194,0.966629588431591,0,2
"width",25,195,0.982647385984427,0,2
"width",25,196,0.97908787541713,0,3
"width",25,197,0.952836484983315,0,2
"width",25,198,0.962180200222469,0,3
"width",25,199,0.979532814238042,0,3
"width",25,200,0.960845383759733,0,2
"width",25,201,0.966629588431591,0,2
"width",25,202,0.981757508342603,0,2
"width",25,203,0.955061179087875,0,2
"width",25,204,0.95817575083426,0,2
"width",25,205,0.958620689655172,0,2
"width",25,206,0.952836484983315,0,2
"width",25,207,0.969299221357063,0,3
"width",25,208,0.976418242491657,0,2
"width",25,209,0.979532814238042,0,3
"width",25,210,0.9853170189099,0,3
"width",25,211,0.969744160177976,0,2
"width",25,212,0.981312569521691,0,3
"width",25,213,0.965739710789766,0,3
"width",25,214,0.959510567296997,0,2
"width",25,215,0.984427141268076,0,2
"width",25,216,0.979532814238042,0,2
"width",25,217,0.987986651835373,0,3
"width",25,218,0.967074527252503,0,2
"width",25,219,0.957730812013348,0,2
"width",25,220,0.974193548387097,0,2
"width",25,221,0.961735261401557,0,2
"width",25,222,0.982202447163515,0,3
"width",25,223,0.962625139043381,0,3
"width",25,224,0.974638487208009,0,2
"width",25,225,0.983537263626251,0,3
"width",25,226,0.975083426028921,0,2
"width",25,227,0.981312569521691,0,2
"width",25,228,0.974193548387097,0,3
"width",25,229,0.966629588431591,0,2
"width",25,230,0.968854282536151,0,3
"width",25,231,0.984427141268076,0,2
"width",25,232,0.963959955506118,0,2
"width",25,233,0.961735261401557,0,2
"width",25,234,0.929699666295884,6.88465165519799e-08,3
"width",25,235,0.954616240266963,0,2
"width",25,236,0.951946607341491,0,2
"width",25,237,0.987986651835373,0,3
"width",25,238,0.972413793103448,0,2
"width",25,239,0.960400444938821,0,2
"width",25,240,0.968854282536151,0,2
"width",25,241,0.960400444938821,0,3
"width",25,242,0.987096774193548,0,2
"width",25,243,0.975083426028921,0,2
"width",25,244,0.971968854282536,0,3
"width",25,245,0.990211345939933,0,2
"width",25,246,0.979977753058954,0,3
"width",25,247,0.954171301446051,0,2
