"trait","sample_size","rep","f_val"
"density",85,60,3.28994591615363
"density",85,61,4.52934399675304
"density",85,62,3.5598499270558
"density",85,63,4.30040476286527
"density",85,64,4.49738387750131
"density",85,65,4.4562308493655
"density",85,66,4.14758186019259
"density",85,67,5.40643542983211
"density",85,68,4.31607787152922
"density",85,69,4.62516778422943
"density",85,70,3.54882162027338
"density",85,71,3.52726923111495
"density",85,72,3.57001387144401
"density",85,73,4.27523899587277
"density",85,74,3.96993278424848
"density",85,75,5.20674870540041
"density",85,76,4.14917843299876
"density",85,77,3.03593637404624
"density",85,78,3.56643902021698
"density",85,79,3.85253457348547
"density",85,80,3.93000555981336
"density",85,81,4.61663444438409
"density",85,82,5.27582273286794
"density",85,83,4.01776536707044
"density",85,84,4.39160036706516
"density",85,85,3.61839082373033
"density",85,86,4.04472873412351
"density",85,87,3.87345353473059
"density",85,88,3.31694628371188
"density",85,89,3.08625921464163
"density",85,90,4.21546159195741
"density",85,91,4.17722790614066
"density",85,92,4.22686527802261
"density",85,93,4.06099631677228
"density",85,94,3.18155637142651
"density",85,95,3.29028553311906
"density",85,96,3.1536223518305
"density",85,97,3.8379860736911
"density",85,98,4.73885683726988
"density",85,99,4.68109416298205
"density",85,100,4.55107749594821
"density",90,1,3.59669519759436
"density",90,2,4.10815850180113
"density",90,3,4.11694727280573
"density",90,4,3.3205681999426
"density",90,5,3.68933867597209
"density",90,6,4.30546367764853
"density",90,7,3.73381518952246
"density",90,8,3.5221231368317
"density",90,9,4.67477271422307
"density",90,10,4.40347995625635
"density",90,11,3.48590891619924
"density",90,12,4.67254153640461
"density",90,13,3.86345659639606
"density",90,14,4.62194757716796
"density",90,15,3.84673820797315
"density",90,16,3.74210072543576
"density",90,17,3.87632754932306
"density",90,18,5.00650872234341
"density",90,19,4.55693694560241
"density",90,20,3.88518385004169
"density",90,21,4.23175291769618
"density",90,22,3.47178771011701
"density",90,23,3.86016051816833
"density",90,24,4.40663018429149
"density",90,25,3.72947976997603
"density",90,26,3.75231986887534
"density",90,27,4.34565360316733
"density",90,28,4.78928369733774
"density",90,29,3.5066882373162
"density",90,30,4.29545008373081
"density",90,31,4.0036093811361
"density",90,32,4.22492626924766
"density",90,33,4.38564799940122
"density",90,34,5.1235611423217
"density",90,35,3.66162011753597
"density",90,36,3.67282442817225
"density",90,37,5.10248517823865
"density",90,38,3.58277172647754
"density",90,39,3.70804766282549
"density",90,40,3.69397855310033
"density",90,41,3.14185649459513
"density",90,42,3.67118437890909
"density",90,43,3.68608996250335
"density",90,44,4.5833015267817
"density",90,45,3.67680552670096
"density",90,46,3.4656234128645
"density",90,47,3.2915968597357
"density",90,48,4.74306570872499
"density",90,49,4.10292562993314
"density",90,50,4.46549103009928
"density",90,51,4.68704513598577
"density",90,52,4.07743722507029
"density",90,53,3.81488918726205
"density",90,54,4.10175769904951
"density",90,55,3.83864513713291
"density",90,56,4.53177466648648
"density",90,57,3.8498611255662
"density",90,58,3.61015284958234
"density",90,59,2.90206809963307
"density",90,60,3.55514062121034
"density",90,61,3.47069569942416
"density",90,62,4.84274871669527
"density",90,63,3.6636411745331
"density",90,64,3.21744270056767
"density",90,65,4.48631641639929
"density",90,66,3.4814348814203
"density",90,67,3.73670274030824
"density",90,68,3.34846303091554
"density",90,69,3.90886779221444
"density",90,70,3.85263085998757
"density",90,71,3.97419957524676
"density",90,72,4.46032754302125
"density",90,73,4.03899204867965
"density",90,74,3.83689655208062
"density",90,75,3.65355561869295
"density",90,76,5.33343389681305
"density",90,77,3.86756940812163
"density",90,78,4.06212965985443
"density",90,79,5.29519030007209
"density",90,80,4.04629145780491
"density",90,81,4.00733322802293
"density",90,82,4.93211869846697
"density",90,83,3.79188314645394
"density",90,84,3.64251041648661
"density",90,85,3.95630756199807
"density",90,86,4.60328516694719
"density",90,87,4.25351375490942
"density",90,88,3.74836163631247
"density",90,89,3.85201109918274
"density",90,90,3.24613948527045
"density",90,91,4.74901155794583
"density",90,92,3.27461924594599
"density",90,93,3.75148404025687
"density",90,94,4.05813668870761
"density",90,95,4.86205001657936
"density",90,96,4.02699915145244
"density",90,97,4.69981958236697
"density",90,98,3.55522054375861
"density",90,99,3.58116539504786
"density",90,100,3.31178424000252
"density",95,1,4.36166843599239
"density",95,2,3.86085858883518
"density",95,3,3.35903621026945
"density",95,4,3.61341973170791
"density",95,5,4.38214239000329
"density",95,6,4.44219270349381
"density",95,7,4.31680424032485
"density",95,8,4.27127646760698
"density",95,9,3.75787351994824
"density",95,10,4.29442711867115
"density",95,11,5.95295577481419
"density",95,12,4.30485190874909
"density",95,13,4.21978401677688
"density",95,14,4.07864768148171
"density",95,15,4.80121261199422
"density",95,16,3.90627705037578
"density",95,17,3.79404636084562
"density",95,18,4.06114129302574
"density",95,19,4.49332273649641
"density",95,20,4.39421323016481
"density",95,21,4.41740087604633
"density",95,22,4.57611783964873
"density",95,23,3.48262840413176
"density",95,24,3.43787511935954
"density",95,25,4.31611322883635
"density",95,26,5.04804729522109
"density",95,27,3.67176794625809
"density",95,28,3.67131529947399
"density",95,29,3.79883169748631
"density",95,30,3.5522449584897
"density",95,31,4.30316180881182
"density",95,32,5.21580254816393
"density",95,33,3.91332453993261
"density",95,34,4.68482245465074
"density",95,35,3.58723400782033
"density",95,36,3.97691579150506
"density",95,37,3.66106340664599
"density",95,38,4.0591772148461
"density",95,39,4.56678325430136
"density",95,40,4.18219077909095
"density",95,41,3.97137267945528
"density",95,42,4.17163932970951
"density",95,43,4.26465223912611
"density",95,44,3.92642266484305
"density",95,45,4.57878441621518
"density",95,46,4.12404358552692
"density",95,47,5.11767601303115
"density",95,48,4.39173742436139
"density",95,49,3.55962653516271
"density",95,50,4.34884795820394
"density",95,51,3.48141469722011
"density",95,52,4.21401498250443
"density",95,53,4.01602942849702
"density",95,54,4.17763347157728
"density",95,55,4.0904912444562
"density",95,56,4.06612419449572
"density",95,57,3.42437869370456
"density",95,58,4.62628853986462
"density",95,59,3.93103234126893
"density",95,60,3.58272306785262
"density",95,61,4.71770162529981
"density",95,62,3.49504604831018
"density",95,63,4.7374997453426
"density",95,64,4.06451540766588
"density",95,65,4.65480704483767
"density",95,66,3.55352693520475
"density",95,67,4.63019314436316
"density",95,68,3.36022760786531
"density",95,69,4.25718370949598
"density",95,70,3.63237097166382
"density",95,71,3.92141629877061
"density",95,72,3.71523484408662
"density",95,73,3.45640243237023
"density",95,74,3.88359679363392
"density",95,75,4.30467397508385
"density",95,76,3.62902925206501
"density",95,77,2.95245107285499
"density",95,78,3.46495096109419
"density",95,79,4.4594638337912
"density",95,80,3.83496461083793
"density",95,81,4.56797208405481
"density",95,82,4.13025346562526
"density",95,83,3.81718361996068
"density",95,84,3.86286674630293
"density",95,85,3.82813069609025
"density",95,86,3.28895697664369
"density",95,87,4.26505605160311
"density",95,88,3.4025707037294
"density",95,89,4.46901770562243
"density",95,90,4.12324324538095
"density",95,91,4.77809066635035
"density",95,92,3.78212198980757
"density",95,93,3.80445286931113
"density",95,94,4.18347006818793
"density",95,95,4.21976819507607
"density",95,96,3.84215866917717
"density",95,97,4.76821415778945
"density",95,98,3.73488497020057
"density",95,99,4.52837713712837
"density",95,100,3.75701362413428
"density",100,1,4.05716083431844
"density",100,2,3.73184575537356
"density",100,3,3.32159838639878
"density",100,4,4.27912145298396
"density",100,5,3.80074291763929
"density",100,6,3.94694904014831
"density",100,7,3.84133937262251
"density",100,8,4.60931588245711
"density",100,9,4.45395496321691
"density",100,10,5.03819566200022
"density",100,11,5.02753298547116
"density",100,12,4.3559827042627
"density",100,13,4.18580627613281
"density",100,14,4.7216931683263
"density",100,15,3.72721632419958
"density",100,16,3.99441054404538
"density",100,17,3.61936820535759
"density",100,18,4.39724335815393
"density",100,19,3.59940671806946
"density",100,20,3.77154918421867
"density",100,21,3.97638550712812
"density",100,22,3.2765450349431
"density",100,23,3.93083774859504
"density",100,24,4.8717674233948
"density",100,25,4.12750179787555
"density",100,26,5.08318686248688
"density",100,27,4.61897331524559
"density",100,28,3.84948361760729
"density",100,29,4.68203797610095
"density",100,30,4.05219495057935
"density",100,31,3.91244149204414
"density",100,32,4.41875778018176
"density",100,33,4.36477277850745
"density",100,34,4.47959084400406
"density",100,35,3.75708480310912
"density",100,36,3.48291735135475
"density",100,37,3.76817413497265
"density",100,38,3.87811030649353
"density",100,39,3.73052703061171
"density",100,40,4.6347915639366
"density",100,41,3.715506076854
"density",100,42,4.27765528509591
"density",100,43,3.77574991563387
"density",100,44,3.89859550962616
"density",100,45,3.21348026375145
"density",100,46,4.74448915177907
"density",100,47,3.85906738033827
"density",100,48,4.52972728987083
"density",100,49,3.71853562511451
"density",100,50,3.94255018226483
"density",100,51,4.57840433935443
"density",100,52,4.18173749621537
"density",100,53,3.70394635849278
"density",100,54,4.57294952650336
"density",100,55,3.69526108856794
"density",100,56,4.27658647791963
"density",100,57,4.25275852006552
"density",100,58,4.32865746937513
"density",100,59,4.57744174851396
"density",100,60,3.7643000335461
"density",100,61,4.63560238312046
"density",100,62,4.99388129382608
"density",100,63,4.33533650964801
"density",100,64,5.07800841114767
"density",100,65,3.53235752365773
"density",100,66,4.27695375567107
"density",100,67,4.19647888556456
"density",100,68,3.67929152492209
"density",100,69,4.04863399206052
"density",100,70,4.96304559864158
"density",100,71,4.43571684625322
"density",100,72,3.8141289233668
"density",100,73,4.66558131436607
"density",100,74,3.78809467242184
"density",100,75,4.84493773776337
"density",100,76,3.99801024338125
"density",100,77,4.12689089694482
"density",100,78,4.16481093715703
"density",100,79,4.30702000811833
"density",100,80,4.33871766352958
"density",100,81,4.11285591939675
"density",100,82,3.79293516488879
"density",100,83,3.70865473965324
"density",100,84,4.94490102730329
"density",100,85,3.41330534113874
"density",100,86,4.3294853097585
"density",100,87,4.10193000412367
"density",100,88,3.80915271061842
"density",100,89,4.26695605510955
"density",100,90,4.3462833330425
"density",100,91,3.83265972964593
"density",100,92,3.6238076040901
"density",100,93,4.15912005312232
"density",100,94,3.96422678108731
"density",100,95,4.53400258413438
"density",100,96,4.2919898670497
"density",100,97,3.28502040179037
"density",100,98,4.21020372874948
"density",100,99,4.00363817600579
"density",100,100,4.75897963678882
"width",5,1,4.55210205119242
"width",5,2,5.41232326910756
"width",5,3,7.88094161067021
"width",5,4,7.06143341700852
"width",5,5,5.24285216624367
"width",5,6,5.62403586861811
"width",5,7,8.11799171430438
"width",5,8,7.64151171582994
"width",5,9,3.87306632735925
"width",5,10,4.12172686687136
"width",5,11,5.47624219194095
"width",5,12,3.04536774264754
"width",5,13,8.56820719170214
"width",5,14,6.94850799988527
"width",5,15,6.94769812710855
"width",5,16,6.99395188345759
"width",5,17,2.36035939555657
"width",5,18,10.1925457243322
"width",5,19,5.45994958821089
"width",5,20,4.93333164860735
"width",5,21,5.96470947426875
"width",5,22,5.60576671838521
"width",5,23,3.48586602505319
"width",5,24,9.59243197110152
"width",5,25,9.51248033239368
"width",5,26,7.60979437690025
"width",5,27,7.17066779468463
"width",5,28,5.01076640948459
"width",5,29,5.91155141644174
"width",5,30,11.5947532238425
"width",5,31,3.35209443098883
"width",5,32,6.08012908580199
"width",5,33,11.4281542624928
"width",5,34,4.74325840688972
"width",5,35,7.94990303799241
"width",5,36,4.60158889082815
"width",5,37,3.64552357135043
"width",5,38,5.06699223905788
"width",5,39,9.4134977512721
"width",5,40,4.45818818620351
"width",5,41,11.6062291559691
"width",5,42,3.38096945929444
"width",5,43,5.74762167429505
"width",5,44,3.36476419429099
"width",5,45,3.25670760437246
"width",5,46,7.0831612552104
"width",5,47,7.60113281261873
"width",5,48,4.01764323800032
"width",5,49,7.17805968698639
"width",5,50,8.45555901056754
"width",5,51,3.45715663795805
"width",5,52,2.42273483946183
"width",5,53,5.96800627322537
"width",5,54,9.16502805152607
"width",5,55,6.39129652852608
"width",5,56,3.6032394486385
"width",5,57,7.45485500486988
"width",5,58,7.0982612207194
"width",5,59,9.98579164153407
"width",5,60,4.06644317015096
"width",5,61,10.0304663221839
"width",5,62,9.60875471920856
"width",5,63,8.4553858786557
"width",5,64,6.10878999739786
"width",5,65,9.29980332394005
"width",5,66,5.59584210747622
"width",5,67,5.59440235823643
"width",5,68,6.287233551688
"width",5,69,3.51234945584814
"width",5,70,7.45382031415543
"width",5,71,5.10250115241164
"width",5,72,4.48113691131877
"width",5,73,5.4713860622467
"width",5,74,8.12456747085258
"width",5,75,7.23438544900969
"width",5,76,10.4544082484493
"width",5,77,3.47794569562675
"width",5,78,7.75875433434699
"width",5,79,6.47414110293515
"width",5,80,6.70858317266674
"width",5,81,3.52649939473492
"width",5,82,7.27137342976571
"width",5,83,6.63659687953939
"width",5,84,3.61137727356569
"width",5,85,10.2374109164723
"width",5,86,4.84191108590867
"width",5,87,8.35530972989129
"width",5,88,7.9935740432707
"width",5,89,6.78303345718985
"width",5,90,8.36478690656073
"width",5,91,10.2582409773293
"width",5,92,8.44462945704026
"width",5,93,7.42415992674106
"width",5,94,9.30274677934218
"width",5,95,5.69914912246817
"width",5,96,5.30943126477165
"width",5,97,5.33551833412835
"width",5,98,5.38603534076196
"width",5,99,8.03589789864094
"width",5,100,5.45409647032956
"width",10,1,7.00353961706319
"width",10,2,6.6363001788978
"width",10,3,9.35388631337346
"width",10,4,6.68848392355033
"width",10,5,6.48673932826384
