"genotype","rep","image","emmean","SE","df","asymp.LCL","asymp.UCL"
"W1425-006","1","7",0.309250990806427,0.0104098335080374,Inf,0.288848092045615,0.329653889567238
"2014001-005","2","7",0.342922968449923,0.0104098335081334,Inf,0.322520069688923,0.363325867210923
"2014005-019","2","7",0.338975628073419,0.0103644410609985,Inf,0.318661696873974,0.359289559272864
"2014005-024","2","7",0.32317713502126,0.010409833508037,Inf,0.302774236260449,0.34358003378207
"2014006-046","2","7",0.338982561771921,0.0104098335080381,Inf,0.318579663011108,0.359385460532733
"2014007-001","2","7",0.337095214826256,0.0104098335080369,Inf,0.316692316065445,0.357498113587066
"2014008-016","2","7",0.324677570585346,0.0104098335080377,Inf,0.304274671824534,0.345080469346158
"2014009-010","2","7",0.331404857057885,0.0104098335080373,Inf,0.311001958297074,0.351807755818697
"2014009-012","2","7",0.337092769429499,0.0103644386674652,Inf,0.316778842921293,0.357406695937705
"2014009-034","2","7",0.303917567556545,0.0104098335080374,Inf,0.283514668795734,0.324320466317357
"2014009-041","2","7",0.331394924356286,0.0104098335080377,Inf,0.310992025595473,0.351797823117098
"2014009-046","2","7",0.304256517242063,0.0103644392256541,Inf,0.283942589639826,0.324570444844299
"2014010-010","2","7",0.354110362971242,0.0104098335080366,Inf,0.333707464210432,0.374513261732052
"W1406-001","2","7",0.339844222211469,0.0104098335080373,Inf,0.319441323450658,0.36024712097228
"W1411-017","2","7",0.3300609568279,0.0104098335080372,Inf,0.309658058067088,0.350463855588711
"W1425-006","2","7",0.31374279528611,0.0104098335080377,Inf,0.293339896525298,0.334145694046922
"2014001-005","1","8",0.339264633606054,0.0104098335081776,Inf,0.318861734844968,0.359667532367141
"2014005-019","1","8",0.32892632743631,0.0104098335080373,Inf,0.308523428675498,0.349329226197121
"2014005-024","1","8",0.322007080266708,0.0104098335080368,Inf,0.301604181505898,0.342409979027518
"2014006-046","1","8",0.332006740560623,0.0104098335080375,Inf,0.311603841799811,0.352409639321435
"2014007-001","1","8",0.340264164150292,0.0104098335080365,Inf,0.319861265389483,0.360667062911102
"2014008-016","1","8",0.32100945476226,0.0104098335080375,Inf,0.300606556001449,0.341412353523072
"2014009-010","1","8",0.335983957024166,0.010409833508037,Inf,0.315581058263355,0.356386855784976
"2014009-012","1","8",0.335990696384691,0.0104098335080381,Inf,0.315587797623878,0.356393595145504
"2014009-034","1","8",0.300661831175755,0.0104098335080371,Inf,0.280258932414944,0.321064729936566
"2014009-041","1","8",0.321026449204844,0.0104098335080374,Inf,0.300623550444032,0.341429347965655
"2014009-046","1","8",0.292310792098649,0.0104098335080373,Inf,0.271907893337837,0.31271369085946
"2014010-010","1","8",0.347696441386629,0.0104098335080363,Inf,0.32729354262582,0.368099340147438
"W1406-001","1","8",0.343569117018078,0.0104098335080368,Inf,0.323166218257267,0.363972015778888
"W1411-017","1","8",0.319969511833423,0.0104098335080369,Inf,0.299566613072612,0.340372410594234
"W1425-006","1","8",0.31301615552309,0.0104098335080374,Inf,0.292613256762279,0.333419054283902
"2014001-005","2","8",0.343756438085738,0.0104098335081334,Inf,0.323353539324738,0.364159336846737
"2014005-019","2","8",0.333418131915993,0.0104098335080375,Inf,0.313015233155181,0.353821030676805
"2014005-024","2","8",0.326498884746391,0.010409833508037,Inf,0.306095985985581,0.346901783507202
"2014006-046","2","8",0.336498545040307,0.0104098335080381,Inf,0.316095646279494,0.356901443801119
"2014007-001","2","8",0.344755968629976,0.0104098335080369,Inf,0.324353069869165,0.365158867390786
"2014008-016","2","8",0.325501259241944,0.0104098335080377,Inf,0.305098360481132,0.345904158002756
"2014009-010","2","8",0.340475761503849,0.0104098335080373,Inf,0.320072862743038,0.36087866026466
"2014009-012","2","8",0.340482500864375,0.0104098335080383,Inf,0.320079602103561,0.360885399625188
"2014009-034","2","8",0.305153635655439,0.0104098335080374,Inf,0.284750736894627,0.32555653441625
"2014009-041","2","8",0.325518253684527,0.0104098335080377,Inf,0.305115354923715,0.345921152445339
"2014009-046","2","8",0.296802596578332,0.0104098335080375,Inf,0.27639969781752,0.317205495339144
"2014010-010","2","8",0.352188245866312,0.0104098335080366,Inf,0.331785347105502,0.372591144627122
"W1406-001","2","8",0.348060921497761,0.0104098335080373,Inf,0.32765802273695,0.368463820258572
"W1411-017","2","8",0.324461316313106,0.0104098335080372,Inf,0.304058417552295,0.344864215073918
"W1425-006","2","8",0.317507960002774,0.0104098335080377,Inf,0.297105061241962,0.337910858763586
"2014001-005","1","9",0.355317438884113,0.0104098335081776,Inf,0.334914540123026,0.375720337645199
"2014005-019","1","9",0.330165276514633,0.0103641991755087,Inf,0.309851819402036,0.35047873362723
"2014005-024","1","9",0.322286909964661,0.0104098335080368,Inf,0.30188401120385,0.342689808725471
"2014006-046","1","9",0.337817816387497,0.0104098335080375,Inf,0.317414917626685,0.358220715148308
"2014007-001","1","9",0.334202780506114,0.0104098335080365,Inf,0.313799881745305,0.354605679266924
"2014008-016","1","9",0.323870771647962,0.0103644387612873,Inf,0.303556844955868,0.344184698340056
"2014009-010","1","9",0.344525568523892,0.010409833508037,Inf,0.324122669763082,0.364928467284703
"2014009-012","1","9",0.331663438315006,0.010364438667465,Inf,0.3113495118068,0.351977364823211
"2014009-034","1","9",0.296231478331754,0.0104098335080371,Inf,0.275828579570943,0.316634377092565
"2014009-041","1","9",0.32233295518099,0.0104098335080374,Inf,0.301930056420178,0.342735853941801
"2014009-046","1","9",0.296941797720575,0.0103644392256539,Inf,0.27662787011834,0.317255725322811
"2014010-010","1","9",0.348954704933289,0.0104098335080363,Inf,0.32855180617248,0.369357603694098
"W1406-001","1","9",0.337995224364349,0.0104098335080368,Inf,0.317592325603538,0.358398123125159
"W1411-017","1","9",0.319599158368456,0.0103642003262176,Inf,0.299285699000511,0.339912617736401
"W1425-006","1","9",0.313159039583246,0.0104098335080374,Inf,0.292756140822434,0.333561938344057
"2014001-005","2","9",0.359809243363796,0.0104098335081334,Inf,0.339406344602796,0.380212142124796
"2014005-019","2","9",0.334657080994317,0.0103644410609985,Inf,0.314343149794871,0.354971012193762
"2014005-024","2","9",0.326778714444344,0.010409833508037,Inf,0.306375815683533,0.347181613205155
"2014006-046","2","9",0.34230962086718,0.0104098335080381,Inf,0.321906722106367,0.362712519627993
"2014007-001","2","9",0.338694584985798,0.0104098335080369,Inf,0.318291686224987,0.359097483746608
"2014008-016","2","9",0.328362576127645,0.0103642004164777,Inf,0.308049116582794,0.348676035672497
"2014009-010","2","9",0.349017373003576,0.0104098335080373,Inf,0.328614474242764,0.369420271764387
"2014009-012","2","9",0.336155242794689,0.0103642004671072,Inf,0.315841783150606,0.356468702438772
"2014009-034","2","9",0.300723282811438,0.0104098335080374,Inf,0.280320384050626,0.321126181572249
"2014009-041","2","9",0.326824759660673,0.0104098335080377,Inf,0.306421860899861,0.347227658421485
"2014009-046","2","9",0.301433602200259,0.0103642001658955,Inf,0.28112014314654,0.321747061253978
"2014010-010","2","9",0.353446509412972,0.0104098335080366,Inf,0.333043610652162,0.373849408173782
"W1406-001","2","9",0.342487028844032,0.0104098335080373,Inf,0.322084130083221,0.362889927604843
"W1411-017","2","9",0.324090962848139,0.0103644389285514,Inf,0.303777035828214,0.344404889868065
"W1425-006","2","9",0.317650844062929,0.0104098335080377,Inf,0.297247945302117,0.338053742823741
