"genotype","rep","image","area","SE","df","asymp.LCL","asymp.UCL"
"W1425-006",1,8,7.14829632671353,0.784306936638682,Inf,5.6937259174299,8.76815261470341
"2014001-005",2,8,6.4753866031656,0.746479066815067,Inf,5.09495745634803,8.02110162868924
"2014005-019",2,8,4.94594660040591,0.652393302428662,Inf,3.74992216324371,6.30725691627436
"2014005-024",2,8,6.00473170133488,0.718838924890149,Inf,4.67847623721782,7.49627304415819
"2014006-046",2,8,3.48221853304807,0.547410084217567,Inf,2.49195742256073,4.63776552224167
"2014007-001",2,8,5.19884763332312,0.668864778182157,Inf,3.97053969691184,6.59244144844064
"2014008-016",2,8,5.58367946897748,0.693178401337031,Inf,4.30771770684898,7.02492710981224
"2014009-010",2,8,4.68033147279304,0.634633638946766,Inf,3.51911533643291,6.00683348785943
"2014009-012",2,8,8.04529592165913,0.832062201893917,Inf,6.49712691240308,9.75875080962143
"2014009-034",2,8,5.80779394035265,0.706952739788492,Inf,4.50483497094841,7.27603878846314
"2014009-041",2,8,4.49045315347746,0.621626996790162,Inf,3.35472956730407,5.7914626183571
"2014009-046",2,8,6.5047321255374,0.748168622750011,Inf,5.12099150993757,8.05375861984349
"2014010-010",2,8,4.40807987157962,0.615899015409176,Inf,3.28358292261708,5.69786269924841
"W1406-001",2,8,3.79353529387131,0.571356071514499,Inf,2.75634091070772,4.99601555574114
"W1411-017",2,8,5.89777010410659,0.712407859579001,Inf,4.58411929638161,7.37670679053782
"W1425-006",2,8,7.42198831164948,0.799180567652768,Inf,5.9382661212589,9.0709963807463
"2014001-005",1,9,8.95993397727838,0.878086271183515,Inf,7.32155944979261,10.7635943834701
"2014005-019",1,9,3.36623258274023,0.535162226639718,Inf,2.39904159071591,4.49683897091613
"2014005-024",1,9,6.25831782482391,0.733860630472089,Inf,4.90262035877988,7.77930116957419
"2014006-046",1,9,4.6030749267486,0.629374009469089,Inf,3.45216747473674,5.91926825746671
"2014007-001",1,9,4.5264745938926,0.62411529502374,Inf,3.38587403279861,5.83236103369285
"2014008-016",1,9,6.21746876833342,0.7273328290677,Inf,4.87363520536385,7.72472750485649
"2014009-010",1,9,4.15634131329761,0.598053979161074,Inf,3.06681999268416,5.41114851261731
"2014009-012",1,9,7.68378695343402,0.808563326173941,Inf,6.18074454079554,9.35025453783721
"2014009-034",1,9,6.09756542907024,0.724374272041452,Inf,4.7604608838947,7.59995585295203
"2014009-041",1,9,5.19414815090401,0.668562400698044,Inf,3.96643286347134,6.58714931704294
"2014009-046",1,9,5.24419268298871,0.667983463276745,Inf,4.01668174202687,6.63512880260838
"2014010-010",1,9,4.39724102941563,0.615141345281566,Inf,3.27422908661537,5.68553885092215
"W1406-001",1,9,4.36968575389821,0.613210927146931,Inf,3.25045736111693,5.65420002538573
"W1411-017",1,9,5.67186759662107,0.694666672261106,Inf,4.39205364670025,7.11509696448436
"W1425-006",1,9,7.53786056652651,0.805394820165976,Inf,6.04195866501921,9.19904834674006
"2014001-005",2,9,9.26604384002919,0.89295990219785,Inf,7.59851753143603,11.0988560273284
"2014005-019",2,9,3.5548553314289,0.549967957722901,Inf,2.55865054249807,4.71448532207394
"2014005-024",2,9,6.5145714029142,0.748734261486176,Inf,5.12972215576322,8.06470652877142
"2014006-046",2,9,4.82320930513058,0.644247640483175,Inf,3.64315007201177,6.16855441695564
"2014007-001",2,9,4.74479112655005,0.638988926037826,Inf,3.57503878434911,6.07982934745724
"2014008-016",2,9,6.47289307660009,0.74210035525251,Inf,5.10011081696884,8.00909075538744
"2014009-010",2,9,4.36564890430044,0.61292761017516,Inf,3.24697580258004,5.64960788472708
"2014009-012",2,9,7.96745062931959,0.823328436216575,Inf,6.4354642571961,9.66285242206044
"2014009-034",2,9,6.35053973875879,0.739247903055539,Inf,4.9842834124763,7.88208194374752
"2014009-041",2,9,5.42782927159098,0.683436031712131,Inf,4.17096220305135,6.84998221883685
"2014009-046",2,9,5.47898448472754,0.6827527415458,Inf,4.22252140844497,6.89886297599647
"2014010-010",2,9,4.61245542440418,0.630014976295653,Inf,3.46029170049697,5.92990502701764
"W1406-001",2,9,4.58423283705816,0.628084558161018,Inf,3.43585266316994,5.89789888965263
"W1411-017",2,9,5.91594289123394,0.70947708449843,Inf,4.60710594528012,7.38820501222692
"W1425-006",2,9,7.81884226443466,0.820268451180062,Inf,6.29378858182042,9.50918182575516
