"genotype","image","rep","emmean","SE","df","asymp.LCL","asymp.UCL"
"2014009-041","46","2",0.0277001461293801,0.00814537985615368,Inf,0.0117354949709208,0.0436647972878393
"2014009-046","46","2",0.0230531373331697,0.00572966344122642,Inf,0.0118232033448301,0.0342830713215093
"2014010-010","46","2",0.0189292321699684,0.00572966344122642,Inf,0.00769929818162879,0.030159166158308
"W1406-001","46","2",0.031521134659756,0.00572966344122643,Inf,0.0202912006714164,0.0427510686480957
"W1411-017","46","2",0.0265938445776923,0.00572966344122642,Inf,0.0153639105893527,0.0378237785660319
"W1425-006","46","2",0.0347879342757181,0.00572966344122642,Inf,0.0235580002873785,0.0460178682640577
"2014001-005","47","2",0.0319340180749596,0.00572966344122644,Inf,0.0207040840866199,0.0431639520632992
"2014005-019","47","2",0.0393423122240706,0.00572966344122645,Inf,0.0281123782357309,0.0505722462124102
"2014005-024","47","2",0.0254288342302246,0.00572966344122644,Inf,0.014198900241885,0.0366587682185643
"2014006-046","47","2",0.0363401064093307,0.00572966344122645,Inf,0.025110172420991,0.0475700403976704
"2014007-001","47","2",0.0358971938727352,0.00572966344122644,Inf,0.0246672598843955,0.0471271278610748
"2014008-016","47","2",0.03004037431767,0.00572966344122644,Inf,0.0188104403293304,0.0412703083060096
"2014009-010","47","2",0.0277383137710371,0.00572966344122644,Inf,0.0165083797826974,0.0389682477593767
"2014009-012","47","2",0.0248872683479558,0.00572966344122644,Inf,0.0136573343596161,0.0361172023362954
"2014009-034","47","2",0.0222260637467174,0.00572966344122643,Inf,0.0109961297583778,0.033455997735057
"2014009-041","47","2",0.019678230706859,0.00814537985615369,Inf,0.0037135795483997,0.0356428818653182
"2014009-046","47","2",0.0164409768344449,0.00572966344122643,Inf,0.00521104284610523,0.0276709108227845
"2014010-010","47","2",0.0186297479452373,0.00572966344122643,Inf,0.00739981395689772,0.029859681933577
"W1406-001","47","2",0.0272151586457324,0.00572966344122643,Inf,0.0159852246573928,0.038445092634072
"W1411-017","47","2",0.0239128698899081,0.00572966344122643,Inf,0.0126829359015684,0.0351428038782477
"W1425-006","47","2",0.0302776542748752,0.00572966344122643,Inf,0.0190477202865355,0.0415075882632148
"2014001-005","48","2",0.0400486150890345,0.00572966344122645,Inf,0.0288186811006948,0.0512785490773742
"2014005-019","48","2",0.0389963131538916,0.00572966344122645,Inf,0.0277663791655519,0.0502262471422313
"2014005-024","48","2",0.0174567765105469,0.00572966344122645,Inf,0.00622684252220725,0.0286867104988866
"2014006-046","48","2",0.0301435900042368,0.00572966344122645,Inf,0.0189136560158971,0.0413735239925764
"2014007-001","48","2",0.0281062048606436,0.00572966344122644,Inf,0.016876270872304,0.0393361388489833
"2014008-016","48","2",0.027190860755678,0.00572966344122644,Inf,0.0159609267673384,0.0384207947440177
"2014009-010","48","2",0.0219369424979246,0.00572966344122644,Inf,0.010707008509585,0.0331668764862642
"2014009-012","48","2",0.0231807932899327,0.00572966344122644,Inf,0.0119508593015931,0.0344107272782724
"2014009-034","48","2",0.0314437773017596,0.00572966344122643,Inf,0.02021384331342,0.0426737112900992
"2014009-041","48","2",0.028235576744385,0.00814537985615369,Inf,0.0122709255859258,0.0442002279028443
"2014009-046","48","2",0.0297216250532936,0.00572966344122643,Inf,0.018491691064954,0.0409515590416333
"2014010-010","48","2",0.021480752685621,0.00572966344122644,Inf,0.0102508186972814,0.0327106866739607
"W1406-001","48","2",0.025451806327361,0.00572966344122643,Inf,0.0142218723390213,0.0366817403157006
"W1411-017","48","2",0.0212665889290336,0.00572966344122643,Inf,0.010036654940694,0.0324965229173733
"W1425-006","48","2",0.0360029425264388,0.00572966344122644,Inf,0.0247730085380992,0.0472328765147785
"2014001-005","49","2",0.0387846508391499,0.00572966344122643,Inf,0.0275547168508103,0.0500145848274895
"2014005-019","49","2",0.0412710644252036,0.00572966344122645,Inf,0.030041130436864,0.0525009984135433
"2014005-024","49","2",0.0247666488291888,0.00572966344122644,Inf,0.0135367148408491,0.0359965828175284
"2014006-046","49","2",0.0207912523304845,0.00572966344122644,Inf,0.00956131834214484,0.0320211863188241
"2014007-001","49","2",0.0288460065462419,0.00572966344122644,Inf,0.0176160725579022,0.0400759405345815
"2014008-016","49","2",0.0297139703368372,0.00572966344122643,Inf,0.0184840363484975,0.0409439043251768
"2014009-010","49","2",0.0173254195994199,0.00572966344122644,Inf,0.00609548561108026,0.0285553535877595
"2014009-012","49","2",0.0331016702141548,0.00572966344122644,Inf,0.0218717362258152,0.0443316042024944
"2014009-034","49","2",0.0253758632194017,0.00572966344122643,Inf,0.0141459292310621,0.0366057972077414
"2014009-041","49","2",0.0266618260162097,0.00814537985615369,Inf,0.0106971748577504,0.042626477174669
"2014009-046","49","2",0.0269327613691066,0.00572966344122643,Inf,0.015702827380767,0.0381626953574462
"2014010-010","49","2",0.0203051662704753,0.00572966344122643,Inf,0.0090752322821357,0.031535100258815
"W1406-001","49","2",0.0258951733626608,0.00572966344122643,Inf,0.0146652393743211,0.0371251073510004
"W1411-017","49","2",0.0317123593827124,0.00572966344122643,Inf,0.0204824253943728,0.0429422933710521
"W1425-006","49","2",0.035378417009811,0.00572966344122643,Inf,0.0241484830214714,0.0466083509981507
"2014001-005","5","2",0.0420710604489176,0.00572966344122643,Inf,0.030841126460578,0.0533009944372572
"2014005-019","5","2",0.0242236626927531,0.00572966344122644,Inf,0.0129937287044134,0.0354535966810928
"2014005-024","5","2",0.0171139518292335,0.00572966344122645,Inf,0.00588401784089381,0.0283438858175731
"2014006-046","5","2",0.0281485390475319,0.00572966344122644,Inf,0.0169186050591923,0.0393784730358716
"2014007-001","5","2",0.0382553509008169,0.00572966344122644,Inf,0.0270254169124773,0.0494852848891566
"2014008-016","5","2",0.0325255150767906,0.00572966344122644,Inf,0.0212955810884509,0.0437554490651303
"2014009-010","5","2",0.0167160403733057,0.00572966344122644,Inf,0.00548610638496602,0.0279459743616453
"2014009-012","5","2",0.0251155154409842,0.00572966344122644,Inf,0.0138855814526445,0.0363454494293238
"2014009-034","5","2",0.0250687511650593,0.00572966344122643,Inf,0.0138388171767196,0.0362986851533989
"2014009-041","5","2",0.0344855814230069,0.00814537985615369,Inf,0.0185209302645476,0.0504502325814661
"2014009-046","5","2",0.0242986636749929,0.00572966344122643,Inf,0.0130687296866533,0.0355285976633325
"2014010-010","5","2",0.0266220307145544,0.00572966344122643,Inf,0.0153920967262148,0.037851964702894
"W1406-001","5","2",0.0283919529953133,0.00572966344122643,Inf,0.0171620190069737,0.0396218869836529
"W1411-017","5","2",0.0203421923153122,0.00572966344122643,Inf,0.00911225832697261,0.0315721263036519
"W1425-006","5","2",0.0362032464656623,0.00572966344122643,Inf,0.0249733124773226,0.0474331804540019
"2014001-005","50","2",0.0437912322009869,0.00572966344122643,Inf,0.0325612982126473,0.0550211661893265
"2014005-019","50","2",0.0380680769418908,0.00572966344122644,Inf,0.0268381429535512,0.0492980109302305
"2014005-024","50","2",0.0245289369532278,0.00572966344122644,Inf,0.0132990029648882,0.0357588709415675
"2014006-046","50","2",0.0394438850610512,0.00572966344122644,Inf,0.0282139510727115,0.0506738190493908
"2014007-001","50","2",0.035271592411084,0.00572966344122644,Inf,0.0240416584227443,0.0465015263994236
"2014008-016","50","2",0.0214684984918971,0.00572966344122643,Inf,0.0102385645035575,0.0326984324802368
"2014009-010","50","2",0.0180222948025394,0.00572966344122644,Inf,0.00679236081419975,0.029252228790879
"2014009-012","50","2",0.0233241172111837,0.00572966344122644,Inf,0.012094183222844,0.0345540511995233
"2014009-034","50","2",0.0227376521810889,0.00572966344122643,Inf,0.0115077181927492,0.0339675861694285
"2014009-041","50","2",0.0224857965657056,0.00814537985615368,Inf,0.00652114540724638,0.0384504477241649
"2014009-046","50","2",0.0251307442576933,0.00572966344122643,Inf,0.0139008102693537,0.0363606782460329
"2014010-010","50","2",0.0282227729301058,0.00572966344122643,Inf,0.0169928389417662,0.0394527069184455
"W1406-001","50","2",0.0254759212205252,0.00572966344122643,Inf,0.0142459872321856,0.0367058552088648
"W1411-017","50","2",0.0212524615467027,0.00572966344122643,Inf,0.0100225275583631,0.0324823955350423
"W1425-006","50","2",0.0294940836952526,0.00572966344122643,Inf,0.018264149706913,0.0407240176835922
"2014001-005","51","2",0.0433504724007984,0.00572966344122644,Inf,0.0321205384124587,0.054580406389138
"2014005-019","51","2",0.0323736778883842,0.00572966344122644,Inf,0.0211437439000446,0.0436036118767239
"2014005-024","51","2",0.022280701700847,0.00572966344122644,Inf,0.0110507677125073,0.0335106356891866
"2014006-046","51","2",0.0210261520547726,0.00572966344122645,Inf,0.00979621806643291,0.0322560860431122
"2014007-001","51","2",0.0367146202705023,0.00572966344122644,Inf,0.0254846862821627,0.047944554258842
"2014008-016","51","2",0.0255271772577254,0.00572966344122644,Inf,0.0142972432693857,0.036757111246065
"2014009-010","51","2",0.016509640718008,0.00572966344122644,Inf,0.00527970672966832,0.0277395747063476
"2014009-012","51","2",0.0167885954310195,0.00572966344122644,Inf,0.00555866144267983,0.0280185294193591
"2014009-034","51","2",0.0182794952389572,0.00572966344122643,Inf,0.00704956125061758,0.0295094292272968
"2014009-041","51","2",0.0333904757020271,0.00814537985615368,Inf,0.0174258245435678,0.0493551268604863
"2014009-046","51","2",0.0367236053940703,0.00572966344122643,Inf,0.0254936714057306,0.0479535393824099
"2014010-010","51","2",0.026581408121314,0.00572966344122643,Inf,0.0153514741329743,0.0378113421096536
"W1406-001","51","2",0.0264756290145366,0.00572966344122643,Inf,0.015245695026197,0.0377055630028763
"W1411-017","51","2",0.0276010900398918,0.00572966344122643,Inf,0.0163711560515522,0.0388310240282314
"W1425-006","51","2",0.0282283080730767,0.00572966344122643,Inf,0.0169983740847371,0.0394582420614163
"2014001-005","6","2",0.0380948437347082,0.00572966344122643,Inf,0.0268649097463686,0.0493247777230479
"2014005-019","6","2",0.0245034060318753,0.00572966344122644,Inf,0.0132734720435356,0.0357333400202149
"2014005-024","6","2",0.0227301254953096,0.00572966344122644,Inf,0.01150019150697,0.0339600594836493
"2014006-046","6","2",0.0304264370085388,0.00572966344122644,Inf,0.0191965030201992,0.0416563709968785
"2014007-001","6","2",0.0446634973986434,0.00572966344122644,Inf,0.0334335634103038,0.0558934313869831
"2014008-016","6","2",0.0245785445774567,0.00572966344122644,Inf,0.0133486105891171,0.0358084785657963
"2014009-010","6","2",0.0190956367859793,0.00572966344122644,Inf,0.00786570279763961,0.0303255707743189
"2014009-012","6","2",0.0260161305990358,0.00572966344122644,Inf,0.0147861966106961,0.0372460645873754
"2014009-034","6","2",0.016716705964474,0.00572966344122644,Inf,0.00548677197613431,0.0279466399528136
"2014009-041","6","2",0.024284344930606,0.00814537985615369,Inf,0.0083196937721467,0.0402489960890653
"2014009-046","6","2",0.0184090336689762,0.00572966344122643,Inf,0.00717909968063654,0.0296389676573158
"2014010-010","6","2",0.0275345150419204,0.00572966344122644,Inf,0.0163045810535808,0.0387644490302601
"W1406-001","6","2",0.0243124511155355,0.00572966344122644,Inf,0.0130825171271958,0.0355423851038751
"W1411-017","6","2",0.0228952242496887,0.00572966344122644,Inf,0.011665290261349,0.0341251582380283
"W1425-006","6","2",0.032507622252396,0.00572966344122644,Inf,0.0212776882640564,0.0437375562407356
"2014001-005","7","2",0.0346023818911635,0.00572966344122644,Inf,0.0233724479028238,0.0458323158795031
"2014005-019","7","2",0.0297719286135523,0.00572966344122645,Inf,0.0185419946252126,0.041001862601892
"2014005-024","7","2",0.0276972845261076,0.00572966344122644,Inf,0.016467350537768,0.0389272185144473
"2014006-046","7","2",0.0359246449214879,0.00572966344122644,Inf,0.0246947109331482,0.0471545789098275
"2014007-001","7","2",0.0422856444562697,0.00572966344122643,Inf,0.0310557104679301,0.0535155784446093
"2014008-016","7","2",0.0283491688600366,0.00572966344122644,Inf,0.017119234871697,0.0395791028483762
"2014009-010","7","2",0.0223373294534184,0.00572966344122645,Inf,0.0111073954650788,0.0335672634417581
"2014009-012","7","2",0.020854086510751,0.00572966344122644,Inf,0.00962415252241139,0.0320840204990907
"2014009-034","7","2",0.0245071731485226,0.00572966344122644,Inf,0.013277239160183,0.0357371071368622
"2014009-041","7","2",0.025951868188661,0.00814537985615369,Inf,0.00998721703020177,0.0419165193471203
"2014009-046","7","2",0.0198828473315525,0.00572966344122644,Inf,0.00865291334321286,0.0311127813198922
"2014010-010","7","2",0.0300693262215004,0.00572966344122644,Inf,0.0188393922331608,0.04129926020984
"W1406-001","7","2",0.0242732846712158,0.00572966344122644,Inf,0.0130433506828761,0.0355032186595554
"W1411-017","7","2",0.0224341034355815,0.00572966344122644,Inf,0.0112041694472418,0.0336640374239211
"W1425-006","7","2",0.0225808982846472,0.00572966344122644,Inf,0.0113509642963076,0.0338108322729869
"2014001-005","8","2",0.0377621683408464,0.00572966344122645,Inf,0.0265322343525067,0.048992102329186
"2014005-019","8","2",0.0224611111934138,0.00572966344122644,Inf,0.0112311772050741,0.0336910451817534
"2014005-024","8","2",0.0226368753314729,0.00572966344122644,Inf,0.0114069413431333,0.0338668093198126
"2014006-046","8","2",0.0283640627031909,0.00572966344122644,Inf,0.0171341287148512,0.0395939966915305
"2014007-001","8","2",0.0292996885781278,0.00572966344122644,Inf,0.0180697545897881,0.0405296225664674
"2014008-016","8","2",0.0249612477319595,0.00572966344122644,Inf,0.0137313137436199,0.0361911817202992
"2014009-010","8","2",0.0221421905403944,0.00572966344122644,Inf,0.0109122565520547,0.033372124528734
"2014009-012","8","2",0.0249842438413937,0.00572966344122644,Inf,0.0137543098530541,0.0362141778297334
"2014009-034","8","2",0.0249319128664252,0.00572966344122644,Inf,0.0137019788780855,0.0361618468547648
"2014009-041","8","2",0.0345237967784967,0.00814537985615369,Inf,0.0185591456200374,0.0504884479369559
"2014009-046","8","2",0.0216040105921802,0.00572966344122644,Inf,0.0103740766038405,0.0328339445805198
"2014010-010","8","2",0.0262375222741076,0.00572966344122644,Inf,0.015007588285768,0.0374674562624473
"W1406-001","8","2",0.0312143320194425,0.00572966344122644,Inf,0.0199843980311029,0.0424442660077822
"W1411-017","8","2",0.0241683921392038,0.00572966344122644,Inf,0.0129384581508641,0.0353983261275434
"W1425-006","8","2",0.0349197713169201,0.00572966344122644,Inf,0.0236898373285804,0.0461497053052597
"2014001-005","9","2",0.0304675333481658,0.00572966344122645,Inf,0.0192375993598261,0.0416974673365055
"2014005-019","9","2",0.0321779904104603,0.00572966344122645,Inf,0.0209480564221207,0.0434079243988
"2014005-024","9","2",0.0236816315943233,0.00572966344122644,Inf,0.0124516976059836,0.0349115655826629
"2014006-046","9","2",0.0227380119806064,0.00572966344122645,Inf,0.0115080779922667,0.033967945968946
"2014007-001","9","2",0.0292666211043825,0.00572966344122644,Inf,0.0180366871160428,0.0404965550927221
"2014008-016","9","2",0.0209423841202265,0.00572966344122644,Inf,0.00971245013188682,0.0321723181085661
"2014009-010","9","2",0.0240028261138546,0.00572966344122644,Inf,0.0127728921255149,0.0352327601021942
"2014009-012","9","2",0.0304802940991905,0.00572966344122644,Inf,0.0192503601108509,0.0417102280875302
"2014009-034","9","2",0.0206790790947212,0.00572966344122644,Inf,0.00944914510638152,0.0319090130830608
"2014009-041","9","2",0.0182067916485409,0.00814537985615368,Inf,0.00224214049008168,0.0341714428070002
"2014009-046","9","2",0.0159812527387105,0.00572966344122644,Inf,0.00475131875037085,0.0272111867270501
"2014010-010","9","2",0.0269762428234998,0.00572966344122644,Inf,0.0157463088351601,0.0382061768118394
"W1406-001","9","2",0.0212217835429909,0.00572966344122644,Inf,0.0099918495546513,0.0324517175313306
"W1411-017","9","2",0.0253114455937031,0.00572966344122643,Inf,0.0140815116053635,0.0365413795820428
"W1425-006","9","2",0.0268484295666584,0.00572966344122643,Inf,0.0156184955783188,0.0380783635549981
